AÑO;TOTAL MATRÍCULA;TOTAL MATRÍCULA MUJERES;TOTAL MATRÍCULA HOMBRES;TOTAL MATRÍCULA PRIMER AÑO;TOTAL MATRÍCULA MUJERES PRIMER AÑO;TOTAL MATRÍCULA HOMBRES PRIMER AÑO;CLASIFICACIÓN INSTITUCIÓN NIVEL 1;CLASIFICACIÓN INSTITUCIÓN NIVEL 2;CLASIFICACIÓN INSTITUCIÓN NIVEL 3;CÓDIGO DE INSTITUCIÓN;NOMBRE INSTITUCIÓN;ACREDITACIÓN INSTITUCIONAL;REGIÓN;PROVINCIA;COMUNA;NOMBRE SEDE;NOMBRE CARRERA;ÁREA DEL CONOCIMIENTO;CINE-F 1997 ÁREA;CINE-F 1997 SUBAREA;ÁREA CARRERA GENÉRICA;CINE-F 2013 ÁREA;CINE-F 2013 SUBAREA;NIVEL GLOBAL;CARRERA CLASIFICACIÓN NIVEL 1;CARRERA CLASIFICACIÓN NIVEL 2;MODALIDAD;JORNADA;CÓDIGO CARRERA;ACREDITACIÓN CARRERA;TOTAL RANGO DE EDAD;RANGO DE EDAD 15 A 19 AÑOS;RANGO DE EDAD 20 A 24 AÑOS;RANGO DE EDAD 25 A 29 AÑOS;RANGO DE EDAD 30 A 34 AÑOS;RANGO DE EDAD 35 A 39 AÑOS;RANGO DE EDAD 40 Y MÁS AÑOS;RANGO DE EDAD SIN INFORMACIÓN;PROMEDIO EDAD CARRERA     ;PROMEDIO EDAD MUJER     ;PROMEDIO EDAD HOMBRE     
MAT_2019;213;88;125;46;19;27;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I22S1C1J1V2;NO ACREDITADA;213;42;125;38;5;3;;;22,4;22,1;22,6
MAT_2019;17;8;9;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C1J2V1;NO ACREDITADA;17;;2;7;6;1;1;;30,2;30,6;29,8
MAT_2019;121;52;69;1;;1;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C1J2V2;NO ACREDITADA;121;;16;39;30;18;18;;31,8;31,3;32,1
MAT_2019;73;31;42;40;15;25;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C1J2V3;NO ACREDITADA;73;1;8;20;21;15;8;;31,6;31,4;31,8
MAT_2019;49;28;21;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C1J2V4;NO ACREDITADA;49;;12;15;11;6;5;;30,3;29,9;30,8
MAT_2019;16;9;7;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C1J2V5;NO ACREDITADA;16;;2;9;5;;;;27,3;27,1;27,4
MAT_2019;78;38;40;22;14;8;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA EN GESTION DE NEGOCIOS INTERNACIONALES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Comercio Exterior;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I22S1C286J1V1;NO ACREDITADA;78;18;51;9;;;;;21,5;21,2;21,8
MAT_2019;29;16;13;2;2;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA EN GESTION DE NEGOCIOS INTERNACIONALES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Comercio Exterior;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C286J2V1;NO ACREDITADA;29;;7;7;10;4;1;;29,8;29;30,8
MAT_2019;8;5;3;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA EN GESTION DE NEGOCIOS INTERNACIONALES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Comercio Exterior;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C286J2V2;NO ACREDITADA;8;;;5;;3;;;30,3;32,2;27
MAT_2019;11;5;6;11;5;6;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA EN GESTION DE NEGOCIOS INTERNACIONALES;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Comercio Exterior;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Semipresencial;Vespertina;I22S1C286J2V3;NO ACREDITADA;11;1;1;2;3;2;2;;31,8;32;31,7
MAT_2019;83;44;39;19;9;10;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);ADMINISTRACION DE NEGOCIOS TURISTICOS Y HOTELEROS;Administración y Comercio;Servicios;Servicios Personales;Administración Turística y Hotelera;Servicios;Servicios personales;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I22S1C298J1V1;NO ACREDITADA;83;17;55;10;;1;;;21,5;21,1;21,9
MAT_2019;76;41;35;10;5;5;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I22S1C5J1V1;ACREDITADA;76;13;56;4;2;1;;;21,6;21,6;21,5
MAT_2019;1;1;;;;;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C5J2V1;ACREDITADA;1;;;;1;;;;32;32;
MAT_2019;130;84;46;32;22;10;Universidades;Universidades Privadas;Universidades Privadas;22;UNIVERSIDAD DE VIÑA DEL MAR;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I22S1C5J2V2;ACREDITADA;130;5;29;26;26;15;29;;31,8;32,2;31,1
MAT_2019;860;352;508;1;;1;Universidades;Universidades Privadas;Universidades Privadas;23;UNIVERSIDAD ADOLFO IBAÑEZ;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;CASA CENTRAL (VIÑA DEL MAR);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I23S1C1J1V1;ACREDITADA;860;80;699;79;1;1;;;21,9;21,6;22,1
MAT_2019;2631;1032;1599;;;;Universidades;Universidades Privadas;Universidades Privadas;23;UNIVERSIDAD ADOLFO IBAÑEZ;ACREDITADA;Metropolitana;SANTIAGO;PEÑALOLEN;SEDE PEÑALOLEN;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I23S2C1J1V1;ACREDITADA;2631;237;2221;161;12;;;;21,8;21,7;21,8
MAT_2019;79;47;32;15;7;8;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C100J4V1;NO ACREDITADA;79;2;4;6;10;22;35;;38,6;38,1;39,5
MAT_2019;13;3;10;7;1;6;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA EN CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Control de Gestión;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C165J4V1;NO ACREDITADA;13;;;1;3;2;7;;39,5;35,3;40,7
MAT_2019;38;19;19;36;18;18;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL - TECNICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C176J4V1;NO ACREDITADA;38;;3;8;13;7;7;;33,3;32,6;33,9
MAT_2019;32;15;17;32;15;17;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL - PROFESIONAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C177J4V1;NO ACREDITADA;32;;;8;7;9;8;;35,5;34,9;36,1
MAT_2019;14;9;5;7;6;1;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);CONTADOR AUDITOR - TECNICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C185J4V1;NO ACREDITADA;14;;;;3;4;7;;39,8;38;43
MAT_2019;22;14;8;18;11;7;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA EN NEGOCIOS Y GESTION DE EMPRESAS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C200J4V1;NO ACREDITADA;22;;;5;6;7;4;;35;34,1;36,5
MAT_2019;6;1;5;2;;2;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I26S1C82J1V1;NO ACREDITADA;6;1;5;;;;;;20,7;19;21
MAT_2019;52;28;24;14;6;8;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I26S1C82J2V1;ACREDITADA;52;;4;13;10;13;12;;34,2;34;34,5
MAT_2019;367;180;187;106;53;53;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C82J4V1;ACREDITADA;367;4;12;41;101;92;117;;36,3;35,7;36,9
MAT_2019;1;;1;;;;Universidades;Universidades Privadas;Universidades Privadas;29;UNIVERSIDAD UCINF;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I29S1C2J1V1;NO ACREDITADA;1;;;1;;;;;25;;25
MAT_2019;1;;1;;;;Universidades;Universidades Privadas;Universidades Privadas;29;UNIVERSIDAD UCINF;NO ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);AUDITORIA;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I29S1C5J2V1;NO ACREDITADA;1;;;1;;;;;26;;26
MAT_2019;905;360;545;187;68;119;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I2S1C1J1V1;ACREDITADA;905;175;645;77;6;2;;;21,6;21,5;21,7
MAT_2019;324;142;182;56;24;32;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I2S1C1J2V1;ACREDITADA;324;2;50;139;63;36;34;;30;29,8;30,3
MAT_2019;88;45;43;24;10;14;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);AUDITORIA;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I2S1C220J1V1;NO ACREDITADA;88;29;54;5;;;;;20,6;20,7;20,4
MAT_2019;27;17;10;15;10;5;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);AUDITORIA;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I2S1C220J2V1;NO ACREDITADA;27;2;8;7;3;1;6;;30,3;28,3;33,6
MAT_2019;155;74;81;37;18;19;Universidades;Universidades Privadas;Universidades Privadas;2;UNIVERSIDAD FINIS TERRAE;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA EN INFORMACION Y CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Control de Gestión;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I2S1C224J1V1;NO ACREDITADA;155;38;102;14;1;;;;21,2;21,1;21,2
MAT_2019;29;17;12;;;;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);INGENIERIA EN ADMINISTRACION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I31S1C111J1V2;NO ACREDITADA;29;;18;9;1;1;;;24,4;24,5;24,3
MAT_2019;18;11;7;;;;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);INGENIERIA EN ADMINISTRACION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I31S1C111J2V2;NO ACREDITADA;18;;7;6;3;;2;;27,7;26,5;29,6
MAT_2019;110;48;62;34;11;23;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);AUDITORIA E INGENIERIA EN CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I31S1C155J1V1;NO ACREDITADA;110;36;60;10;2;;2;;21,4;21,1;21,6
MAT_2019;83;55;28;;;;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);AUDITORIA E INGENIERIA EN CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I31S1C155J2V1;NO ACREDITADA;83;1;30;24;14;5;9;;28,2;28,7;27,1
MAT_2019;343;149;194;83;35;48;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I31S1C1J1V1;ACREDITADA;343;98;216;26;2;1;;;21,1;20,8;21,4
MAT_2019;140;66;74;29;18;11;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I31S1C1J2V1;ACREDITADA;140;5;70;44;10;7;4;;25,3;25,3;25,3
MAT_2019;4;1;3;;;;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);CONTADOR PUBLICO AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I31S1C9J2V1;NO ACREDITADA;4;;2;;;;2;;33,5;46;29,3
MAT_2019;204;120;84;53;33;20;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;Maule;TALCA;TALCA;SEDE TALCA;AUDITORIA E INGENIERIA EN CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I31S2C155J1V1;NO ACREDITADA;204;52;131;19;2;;;;21,1;21;21,3
MAT_2019;448;207;241;111;51;60;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;Maule;TALCA;TALCA;SEDE TALCA;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I31S2C1J1V1;ACREDITADA;448;92;294;55;7;;;;21,7;21,6;21,7
MAT_2019;52;32;20;;;;Universidades;Universidades Privadas;Universidades Privadas;31;UNIVERSIDAD AUTONOMA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SAN MIGUEL;SEDE SANTIAGO;AUDITORIA E INGENIERIA EN CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I31S3C155J1V1;NO ACREDITADA;52;;48;3;1;;;;22;22,1;21,8
